"","dat_work","Freq","IDBANK","def","LAST_UPDATE","source","unite","unite_mult","max_period"
"147",2017-02-27,"M","001694162","Balance des paiements - Débit - Transactions courantes - Revenus secondaires - Secteurs hors administrations publiques - Ajustement pour variation des droits à pension - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"148",2017-02-27,"M","001694183","Balance des paiements - Solde - Transactions courantes - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"149",2017-02-27,"M","001694184","Balance des paiements - Solde - Transactions courantes - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"150",2017-02-27,"M","001694185","Balance des paiements - Solde - Transactions courantes - Biens - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"151",2017-02-27,"M","001694186","Balance des paiements - Solde - Transactions courantes - Biens - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"152",2017-02-27,"M","001694187","Balance des paiements - Solde - Transactions courantes - Biens - Marchandises générales - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"153",2017-02-27,"M","001694188","Balance des paiements - Solde - Transactions courantes - Biens - Exportations nettes de biens dans le cadre du négoce international - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"154",2017-02-27,"M","001694189","Balance des paiements - Solde - Transactions courantes - Services - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"155",2017-02-27,"M","001694190","Balance des paiements - Solde - Transactions courantes - Services - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"156",2017-02-27,"M","001694191","Balance des paiements - Solde - Transactions courantes - Services - Services de fabrication fournis sur des intrants physiques détenus par des tiers - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"157",2017-02-27,"M","001694192","Balance des paiements - Solde - Transactions courantes - Services - Services d'entretien et de réparation non inclus ailleurs - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"158",2017-02-27,"M","001694193","Balance des paiements - Solde - Transactions courantes - Services - Transports - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"159",2017-02-27,"M","001694194","Balance des paiements - Solde - Transactions courantes - Services - Voyages - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"160",2017-02-27,"M","001694195","Balance des paiements - Solde - Transactions courantes - Services - Construction - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"161",2017-02-27,"M","001694196","Balance des paiements - Solde - Transactions courantes - Services - Services d'assurance et de pension - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"162",2017-02-27,"M","001694197","Balance des paiements - Solde - Transactions courantes - Services - Services financiers - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"163",2017-02-27,"M","001694198","Balance des paiements - Solde - Transactions courantes - Services - Frais pour usage de la propriété intellectuelle non inclus ailleurs - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"164",2017-02-27,"M","001694199","Balance des paiements - Solde - Transactions courantes - Services - Services de télécommunications, d'informatique et d'information - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"165",2017-02-27,"M","001694200","Balance des paiements - Solde - Transactions courantes - Services - Autres services aux entreprises - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"166",2017-02-27,"M","001694201","Balance des paiements - Solde - Transactions courantes - Services - Services personnels, culturels et relatifs aux loisirs - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"167",2017-02-27,"M","001694202","Balance des paiements - Solde - Transactions courantes - Services - Biens et services des administrations publiques non inclus ailleurs - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"168",2017-02-27,"M","001694203","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"169",2017-02-27,"M","001694204","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"170",2017-02-27,"M","001694205","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Rémunération des salariés - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"171",2017-02-27,"M","001694206","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"172",2017-02-27,"M","001694207","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"173",2017-02-27,"M","001694208","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des investissements directs - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"174",2017-02-27,"M","001694209","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des investissements directs - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"175",2017-02-27,"M","001694210","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des investissements de portefeuille - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"176",2017-02-27,"M","001694211","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des investissements de portefeuille - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"177",2017-02-27,"M","001694212","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des autres investissements - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"178",2017-02-27,"M","001694213","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des autres investissements - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"179",2017-02-27,"M","001694214","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des avoirs de réserve - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"180",2017-02-27,"M","001694215","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Revenus des investissements - Revenus des avoirs de réserve - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"181",2017-02-27,"M","001694216","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Autre revenu primaire - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"182",2017-02-27,"M","001694217","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Autre revenu primaire - Impôts sur la production et les importations - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"183",2017-02-27,"M","001694218","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Autre revenu primaire - Subventions - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"184",2017-02-27,"M","001694219","Balance des paiements - Solde - Transactions courantes - Revenus primaires - Autre revenu primaire - Loyers - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"185",2017-02-27,"M","001694220","Balance des paiements - Solde - Transactions courantes - Revenus secondaires - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"186",2017-02-27,"M","001694221","Balance des paiements - Solde - Transactions courantes - Revenus secondaires - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"187",2017-02-27,"M","001694222","Balance des paiements - Solde - Transactions courantes - Revenus secondaires - Administrations publiques - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"188",2017-02-27,"M","001694223","Balance des paiements - Solde - Transactions courantes - Revenus secondaires - Secteurs hors administrations publiques - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"189",2017-02-27,"M","001694224","Balance des paiements - Solde - Transactions courantes - Revenus secondaires - Secteurs hors administrations publiques - Dont : envois de fonds des travailleurs - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"190",2017-02-27,"M","001694225","Balance des paiements - Solde - Transactions courantes - Revenus secondaires - Secteurs hors administrations publiques - Ajustement pour variation des droits à pension - Données brutes","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"191",2017-02-27,"M","001710781","Balance des paiements - Crédit - Transactions courantes - Services - Transports - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"192",2017-02-27,"M","001710782","Balance des paiements - Crédit - Transactions courantes - Services - Voyages - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"193",2017-02-27,"M","001710783","Balance des paiements - Débit - Transactions courantes - Services - Transports - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"194",2017-02-27,"M","001710784","Balance des paiements - Débit - Transactions courantes - Services - Voyages - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"195",2017-02-27,"M","001710785","Balance des paiements - Solde - Transactions courantes - Services - Transports - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"196",2017-02-27,"M","001710786","Balance des paiements - Solde - Transactions courantes - Services - Voyages - Données CVS","2017-02-07","BPM6-CTRANSACTION/","EUR","6","2016-12"
"197",2017-02-27,"M","001694246","Balance des paiements - Solde - Erreurs et omissions nettes - Données brutes","2017-02-07","BPM6-TOTAL/","EUR","6","2016-12"
"198",2017-02-27,"M","001587563","Parcours mensuel sur les routes nationales","2016-10-17","CIRCULATION-ROUTIERE/","VEH-KM","9","2016-06"
"199",2017-02-27,"M","001587569","Parcours mensuel sur le réseau routier national (routes nationales et autoroutes)","2017-01-19","CIRCULATION-ROUTIERE/","VEH-KM","9","2016-06"
"200",2017-02-27,"M","001587570","Parcours mensuel sur les autoroutes","2017-01-19","CIRCULATION-ROUTIERE/","VEH-KM","9","2016-06"
"201",2017-02-27,"M","001565530","Indicateur du climat des affaires - Tous secteurs - France métropolitaine","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"202",2017-02-27,"M","001565531","Indicateur de retournement conjoncturel - Tous secteurs - France métropolitaine","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"203",2017-02-27,"M","001580428","Enquête mensuelle dans le commerce de détail et l'automobile - Indicateur synthétique du climat des affaires - Série CVS","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"204",2017-02-27,"M","001585934","Enquête mensuelle de conjoncture dans l'Industrie - Industrie manufacturière - Indicateur synthétique du climat des affaires - Série CVS","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"205",2017-02-27,"M","001586057","Enquête mensuelle de conjoncture dans l'Industrie - Industrie manufacturière - Indicateur de retournement - Série CVS","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"206",2017-02-27,"M","001586890","Enquête mensuelle de conjoncture dans l'industrie du bâtiment - Indicateur synthétique du climat des affaires - Série CVS","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"207",2017-02-27,"M","001586891","Enquête mensuelle de conjoncture dans l'industrie du bâtiment - Indicateur synthétique de retournement - Série CVS","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"208",2017-02-27,"M","001587025","Enquête de conjoncture dans les services (en NAF rév. 2) - Indicateur synthétique du climat des affaires dans les services","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"209",2017-02-27,"M","001587667","Enquête de conjoncture dans les services (en NAF rév. 2) - Indicateur synthétique de retournement conjoncturel dans les services","2017-02-23","CLIMAT-AFFAIRES/","SO","0","2017-02"
"210",2017-02-27,"M","001565227","Solde CAF/FAB des échanges de la France y c. DOM - Avec : Le monde entier - DE - Hydrocarbures naturels, autres produits des industries extractives, électricité, déchets - Données de collecte","2017-02-07","COM-EXT-A17/","EUR","6","2016-12"
"211",2017-02-27,"M","001565228","Solde CAF/FAB des échanges de la France y c. DOM - Avec : Le monde entier - DE - Hydrocarbures naturels, autres produits des industries extractives, électricité, déchets - Données estimées brutes","2017-02-07","COM-EXT-A17/","EUR","6","2016-12"
"212",2017-02-27,"M","001565229","Solde CAF/FAB des échanges de la France y c. DOM - Avec : Le monde entier - DE - Hydrocarbures naturels, autres produits des industries extractives, électricité, déchets - Données estimées CVS-CJO","2017-02-07","COM-EXT-A17/","EUR","6","2016-12"
